Row,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150
GAB2i,1.01750350691529,1.01753760565952,1.01747571531564,1.01743779547794,1.01744852968459,1.01744585464768,1.01744586189728,1.01744589370104,1.01660500500269,1.01744585511154,1.01745807813269,1.01808840161094,1.01744675986733,1.01744585563522,1.01744639819314,1.01744590042414,1.01744671309578,1.01744589471234,1.01744587125292,1.01744585551105,1.01749730772223,1.01749517243557,1.0174465402228,1.01381596098301,1.01744678092933,1.00166332034754,1.01744585672465,1.06293425849955,1.01791397152479,1.01745521467345,1.01750260408702,1.0174452228312,1.01744585542894,1.01744585764259,1.01619704393631,1.01744585723847,1.01744644714467,1.01744611615738,1.01744585649568,1.01744585680619,1.01744594828191,1.0174458644312,1.02024747380585,1.01870251978743,1.01786705953381,0.994522304617309,1.01751540413114,1.01744633740813,1.01776695087775,1.03407825862111,1.01744585533469,1.01628779736911,1.01744585586313,1.01751580177325,1.01746860039732,1.01758515050648,1.0174454121185,1.01744592851506,1.01744585817319,1.01744587601803,1.01775060362963,1.01744588420382,1.01744593253076,1.01744697513438,1.0361532914252,1.01744585533256,1.01744741197078,1.01748780208967,1.0177383565582,1.01744586589727,1.01744554436921,1.01744700896447,1.01744584662757,1.01744589938558,1.01768496524489,1.01749194813813,1.0175782696758,1.01744653414137,1.01748301489522,1.01746786875855,1.03149148504428,1.0174458564963,1.01747070051748,1.01744598537823,1.01744585651456,1.01744027295752,1.01744595453696,1.01744737958735,1.01744658120756,1.02152542844657,1.01744736677175,1.01782367957158,1.01744585543115,1.01827152868481,1.03792028533379,1.01744585819556,1.01744676648126,1.01744374716006,1.01744582563608,1.01876147763351,1.01744669054942,1.02974165298983,1.01788114964787,1.01745253235163,1.01744611233588,1.01744586094454,1.01744610119769,1.01751943526329,1.01762864224584,1.01745046150113,1.02991626692344,1.01744670848935,1.0174470367282,1.01744235275463,1.02079657188493,1.0174458551218,1.0174464182005,1.01752256875926,1.01806003265505,1.01903082858396,1.01745962551344,1.01746591285902,1.34661730237837,1.02221971378161,1.01744582723027,1.01744566458975,1.01745093902795,1.01744586531505,1.01744585193059,1.01964257911892,1.01856452370454,1.01865232148975,1.01744586006086,1.01745077500878,1.02624180285114,1.01744622101747,1.01744618585546,1.01744605495415,1.01744790245212,1.01774283029477,1.01744581719038,1.01744592065295,1.04373932925628,1.01746272699567,1.01744114088024,1.0174458550518,1.01744585776373,0.990295138688177,1.01979688912121,1.01843356167447
GAB1i,0.458222553503787,0.840892641037124,0.747806224993006,0.378719645174742,0.38375622123044,0.0638651616288394,0.86284412075697,0.151661121627702,0.587226337252485,0.458911234912154,0.163196841631514,0.417221958221251,0.577617994723854,2.52795228237766,0.458670744821283,2.7459307358713,0.451281755753418,0.316221273452222,0.512679261572113,0.674683416446219,0.109298544883247,0.491952663558571,1.11107476679716,0.290821727400552,0.180752412820158,0.156497064876621,0.493005395909328,0.333707203082907,0.406361797900262,0.815655418983404,0.469396785588401,0.177650237131017,0.291641930405663,0.472170919412651,1.01744056125907,0.170559205162263,1.11383105274422,0.0827013471202849,0.672826065452308,1.49468876358324,0.22433821498901,0.195598044314781,1.14207050536856,0.143338009720125,2.24388797430238,0.427287240206003,3.28524437471156,0.248663092873761,1.18867562512029,0.959846207595392,0.997873814195987,1.00894487340591,1.42335183510431,0.339235064319081,0.234020239771399,0.302480548559059,0.429118510286541,0.170208327811271,1.1133783739809,0.42973823334801,0.634536476906579,0.512758361400848,0.14482400690932,0.161782570540724,0.425267371961463,0.113786655869168,0.288155736259955,0.646024888793539,0.566531620981403,0.504218762365869,1.04221468845271,1.3514818294016,0.0901199563246275,0.220645880078994,0.270789922146429,0.914445867746668,0.44271481109315,3.77368010637933,0.0479970422919056,2.26692139697455,2.26871471997528,0.186575328909815,0.312405396936771,0.352082252330136,2.21740095801124,0.999034649210364,0.82487257882571,0.12846318087463,0.317369976247495,1.15716539925819,0.197243679664688,1.14832320435156,1.41675948392932,0.912096812951557,1.92975735889839,0.488702419608235,0.326142192509175,0.0346045586637425,0.103213143515206,0.0279350220403344,0.36879306338821,0.939991550935253,1.09061241055343,2.1278631520257,1.25400260499084,0.178697725797162,0.220875460569692,0.198226375661588,2.33135354967028,0.586604679323353,0.45400332615322,1.09408090383294,0.247304310505624,1.18386141055858,1.2703067033212,2.54932741258976,0.284034019177148,2.3716381945702,0.80025681873127,1.68083818720541,2.70347244317147,0.58343773042437,1.43804207679596,0.809344818578958,0.178863328594874,0.412750043393339,0.267631929201228,2.5807971452096,0.146219920940908,1.04740348076962,1.01748922796395,0.291197993167779,0.901874307165213,1.01744597424493,0.495463329842753,2.71004830831539,0.482524712996405,0.0981707704289478,0.582554449484905,0.319543608193303,0.14122263053709,0.302007876968347,2.09481719565524,0.274862923087752,0.395966717943197,0.0734547593051783,0.53699868794169,0.443655583072875,4.28642449169421,1.48224715443165
S6Ki,2.32909606658597,1.16681985106,1.60585997967365,2.08138853740701,1.07723840669024,1.70611166725061,1.04484359181006,1.45599780859329,1.46177339710214,1.78988778635767,1.56939805985904,1.18070159145711,1.06862565364984,1.3213077232468,1.10257478743387,1.94257441602103,1.9126019714994,1.25887529963629,2.43853400088969,1.11994570112818,1.60417216037926,1.05880147952783,1.58063720231878,1.06778381641748,1.36856411497374,1.52408628319428,2.03284164073077,1.1895193542107,1.08367022631661,1.71631826572771,1.10552129270337,2.1095375822192,1.86769444626827,1.36510535870256,1.13722180893161,1.1265676447696,1.39699477556884,2.1238234146043,1.45055504184075,1.02167762124925,1.55441352323799,2.65911940704253,1.02019461412789,1.70714856960086,1.52754890050487,1.09357456984772,1.31179887802695,1.23870892332931,1.88726487826784,1.29918468473878,1.34761355129222,1.33315639717734,1.25934386504075,1.78540190080013,1.29067655121125,1.84650673837364,1.03517613985542,1.80939597549859,1.02073037707541,1.49465473507938,1.28006698875311,1.01770809666029,1.35006521182968,1.09816173666249,1.02460058331228,1.09289647229661,1.22295942177963,1.74510790869024,1.17845541935596,1.01771540823363,1.07162589156726,1.01800276551213,1.10068749320399,1.40800548386054,1.36846526165821,1.70066315762493,1.09667718138587,1.01790099483257,2.33590784594429,2.94204359237265,1.36377853323519,1.01817108803184,1.74027302948058,1.13934805844353,1.64643654003506,1.01770060609733,1.08321434686801,1.01779014937908,1.02094050894758,3.69532022103639,1.62162310829509,1.70782078147916,1.20115991585268,1.02073753518025,1.40511196760969,1.22041113870083,1.01803337340381,1.08575858459965,1.34040814312232,1.17728653612965,1.01785220239853,1.07528685382868,1.1296708468972,2.27512032078259,1.09559542931751,1.01787099252415,1.01789327539944,2.8366952241736,1.01764116700705,1.03597798292443,1.18601661477967,1.06902230908589,1.91748876522588,1.08174133304758,2.4081500405987,1.11782364130682,2.03154767058382,1.34579788296012,1.01751349107275,1.21184109926426,1.09083494459332,1.25642302711664,1.0267772140762,1.04779379867268,2.99800649224319,1.0106338221992,1.0176422018116,1.66439733981077,1.53758039378921,1.08578314986971,2.1586680587444,1.0180828027504,1.05365077144534,1.89511384168055,1.01777079800144,1.24292465333189,1.01819291119701,1.43255356907559,1.02604693970787,2.40163797770837,1.35646933005484,2.17966308732283,1.08310083230112,1.47325631671612,1.01760064367419,1.39946367734197,1.12860176914023,1.0220341984754,1.02989463385848,1.37619860351859
MEKi,7.42813787150724,1.98173554355429,1.71570919135382,3.83897866694999,2.14721430892568,2.04343594822245,1.92052009800313,1.5700879279293,1.34361820179413,2.25545036734738,2.00677235907007,11.0758538690456,3.85618972070001,1.64203441909743,1.28140406163595,1.75599163937584,2.14184203099735,2.52268351253787,4.67937146192928,2.22772150646796,1.63357319446324,1.37304618510199,1.24497412083145,1.348893685333,1.7022521090196,1.67812242991817,2.10487332848178,1.10015241784425,1.6898844133192,2.6519893741752,2.69631993639294,2.23946483742948,2.43023132879518,2.5870812794127,1.36520855848686,1.7190680518191,1.53231685045106,1.67258549011715,1.64053859974404,1.09562438000378,2.01687592442406,1.07417448004138,1.56810356340563,2.31934587897701,2.62897983707707,1.70963627902002,3.08011682366688,2.455295814694,1.31393316227986,1.04393495865946,1.17680838276489,1.39957568075332,1.21546656341662,3.56366644183485,2.42941536153298,3.57186006524294,1.58808062373192,2.556488796939,5.12265496070243,1.98061911640232,1.68466665849543,2.51300768773153,1.40203317013862,1.94238248043408,1.21667967538513,2.29341925516022,2.41103556417041,2.19991061217106,0.952499212407773,1.7291605939394,1.72304828937598,1.50391388166622,4.99377232020776,3.77368903474313,2.1051754073162,0.812615430665924,2.17569460151767,2.18486013878966,3.64796664776916,0.959035189795791,1.10854566170178,2.53360837963638,2.69390237639414,1.25213610010997,2.00689185831668,1.22985035120735,2.12173170217569,2.07558843993047,1.30944061453503,3.82827356581386,1.85508337307647,1.44228699255468,1.34317554806838,1.55515360381322,1.15952694318591,1.17105226035572,14.5825576181872,3.00395188603025,1.89400219571575,5.33113842622701,1.37643746746027,1.76346744242063,5.87581090051309,1.03358802095144,2.75863483187288,3.53125003262426,6.90763456811804,3.44013471454933,3.77653258875152,4.28957141211208,1.12772464974037,0.746222627193244,1.87931561878825,2.39193809863439,4.65225881296671,3.26565626361281,1.48839963240124,4.94871843443797,1.08745534634484,1.63740988809798,2.55868108482496,2.25682726499,2.05147133678329,1.10130684845813,1.7846562742011,1.70359611267794,32.5022533866343,3.10052800039842,4.7086611228973,1.52036197080471,3.41779218663707,29.7787551461711,2.41215170002229,0.499106511850159,4.55324419699295,4.85370200822729,1.23251980206277,1.4817592455028,1.05143754607658,2.20497543077839,2.79707092895017,2.11116914916439,1.06774469114843,1.35301344775926,0.851532368016819,1.45493936752061,1.6099609374342,1.70972264729612,0.22451332304382,1.00981216164558
ERKi,7.43458629842535,1.98299789659066,1.71944975893404,3.84733026113493,2.15223614017278,2.25425604741029,1.92209215014814,1.75704165932264,1.41056917393611,2.27018286342308,2.40548781718893,11.3083551200542,3.85632550884431,2.10572220182967,1.33940621917104,1.77424310562639,2.2209379332233,2.54487072391158,4.68762086770749,2.23111483437847,1.63369683370277,1.38408582720628,1.24594637313404,1.49732879304527,1.81979701471565,1.68195308239106,2.11223801159181,1.10045482894448,2.54909684850085,2.68432902146257,2.69661195640082,2.23951446686192,2.73706490946228,2.58804879614189,1.36735718612187,1.72312721171507,1.60473415752539,1.67318126979301,1.68869227925874,1.09846751964323,2.02806561882013,1.14062563456377,1.56883713135052,2.48501802671321,2.64700871163765,1.70966216243125,3.08608072602017,2.49228863607559,1.44111049778809,1.04594210386857,1.36460423536185,1.40687247702466,2.47606610133053,3.56403198170243,2.46483273722013,3.57219107360584,1.6465302818763,2.55721908950386,5.18402542656318,1.98133648703247,1.68600809451667,2.51561817639135,1.40261867935097,1.97502290563406,1.21861686478163,2.96826282237058,2.44480055192322,2.20023796895764,0.952733480292209,1.74057592292973,1.74489346954925,1.69155186338383,5.01457382120617,3.77389637942153,2.10764151979896,0.812157820562433,2.1760992873693,2.23822872830809,3.64816980111375,0.989918195331195,1.10976123517332,3.10484053115855,2.7953916990329,1.25739273440394,2.01277816857766,1.22963715219931,2.122449230923,2.66656410953546,1.31151109402531,3.83195945465166,1.86298603818599,1.45506361958436,1.51206103140093,1.63714742860937,1.1606690774418,1.17508186058313,14.5874188372823,3.00422723635654,1.89463713217288,5.33144389716826,1.37668065955281,1.78124688195644,5.88501320458382,1.0338468509506,2.77836482218593,3.69965716110225,6.91676229805184,3.4410408767563,3.77686128710515,5.32357815474514,1.13220723456514,0.746869798164908,1.88118890464133,2.83431505864812,4.66437738316983,3.59094834382376,1.48865838969639,5.03600810248782,1.24321816831586,1.64282176279058,2.55886121441648,2.45892477597686,2.0526962383237,1.16631583309366,1.79968190389156,1.73243700416982,32.5096498331497,3.19095225497208,4.73098154748631,1.51455949227551,3.41847001894023,29.7860843922958,2.65874209151536,0.498470299623447,4.5534143276404,4.95304074165375,1.28531380989309,1.48198477519769,1.05305466896744,2.21223492015306,2.80220649313878,2.11802239765089,1.06888748684075,1.35855611168872,0.925271080037485,2.35108590425261,1.61061463664593,1.70976887289413,0.224573738928364,1.01130098264505
Rafi,7.4277516256559,1.98171515656593,1.71573332735903,3.83897518008002,2.14712485464634,2.04338798223119,1.92046060245327,1.57002145803727,1.34328260999816,2.25572517411519,2.00669367443189,11.0618641274282,3.85598002024546,1.64168412340101,1.28131997442347,1.75593233955805,2.14168845678326,2.52266682429995,4.67701902136463,2.22777819561799,1.63351220888657,1.3730697727613,1.24482092305873,1.34739916938977,1.70220349980599,1.67810843619661,2.10372491045177,1.10017471011906,1.68869323320377,2.6522036184477,2.69628959328612,2.23946045314109,2.4333680162774,2.58710611645653,1.36517894562182,1.71902647587857,1.53231433964362,1.67338223714059,1.64051878135888,1.09626865452722,2.01685364730435,1.07409411769794,1.56822044588959,2.31933991376879,2.62898847789492,1.7096433297113,3.07950992279982,2.45126979269201,1.31370733748677,1.04393271859556,1.17683210624168,1.40039548766306,1.21536625037273,3.56358175363114,2.42321053948022,3.57177701084414,1.57759518766692,2.55650313842351,5.11959505982081,1.9806038570025,1.68446064436622,2.51298062015236,1.40200219426567,1.94234745124355,1.21679033980923,2.2932832684469,2.40688349624573,2.19991151400047,0.95276436462799,1.72929557696663,1.72341843344137,1.50319709517466,4.99375083352999,3.7736265827967,2.1050927141195,0.812411246659814,2.17567122695676,2.18498610292842,3.64792647190321,0.959247250545314,1.10858216827,2.53347524306114,2.69314514998761,1.25212829925635,2.00727402228597,1.22958314301134,2.12171637048816,2.07547335451073,1.3094883267989,3.81681553213854,1.85505929546144,1.43966447998689,1.34320731024297,1.55377581833731,1.15955349355198,1.17112048898808,14.5823889363155,3.00367973225192,1.89404841177832,5.33101617322713,1.3764697720706,1.76557546664638,5.87590538193465,1.03362836905339,2.75889124289555,3.53113825253261,6.90744470693342,3.44011010929074,3.77588911380496,4.28898841876299,1.12779477003333,0.746614544513327,1.87932129343203,2.39697295164128,4.63936217216443,3.26229331511785,1.48833904007061,4.9337636708644,1.08751855109705,1.63741039612194,2.55868795887228,2.25372032637346,2.03615780464608,1.10134724747558,1.78436314714974,1.69642862720079,32.5009970527798,3.10031418635461,4.7085884407311,1.51324798312876,3.41733709600954,29.7783477409191,2.41215044979957,0.494187405736536,4.55307800365484,4.85449626395306,1.23240015006933,1.48176246817738,1.05142938053802,2.204969283603,2.79702734672749,2.11116284866469,1.06779804003122,1.35298922699186,0.851484010089418,1.45494141499873,1.61002667367494,1.70972308140671,0.22527208859797,1.0100167277888
Shp2i,8.82627323294191,3.15335866020797,0.775541342633541,22.5371331572278,2.76341361609604,28.1214206947523,3.52076542474147,17.2221054335392,0.659943964677527,0.837147368238907,45.590038424792,0.460840437662053,0.649516778921697,2.99087962237726,0.455851443546842,3.41636449088676,33.8228972741393,0.361722029955999,1.01783636859436,2.39301974806064,94.6998117364461,0.493563740137701,1.13332446984717,0.233812538952951,15.6133096227951,1.53773809902408,0.795193092585112,0.318042209028872,0.379296436596471,8.60290149191247,1.15888030418804,0.199911771343135,0.488641043074958,4.44879946927582,1.25865561276191,21.4416540361946,1.34761557037602,71.9222474644957,0.821673620317055,NaN,0.999867189860899,0.198651127680804,22.8026456225764,0.210546322910667,2.29471058630797,4.5344853303604,3.42509123936577,0.334583214428732,1.46932168387915,1.03613308338142,1.02594897364982,56.2159734945587,1.42778951542648,14.4110863950911,0.412577231510735,8.66759999053514,0.421241487094314,0.170188509442963,1.25772342589002,0.599210833129796,NaN,0.732118422975531,0.141807272049021,0.934873280932896,35.3897978774571,3.73032789466173,0.326981376039285,3.80747929278321,1.84357064507791,0.571592940039259,8.43613804646413,1.77645875741913,0.142949845137041,0.28546823652021,0.246990389773855,2.70350491753325,2.92552766470675,5.35617795579864,3.94432255690135,2.32674060691325,1.90374848442175,13.8568717502103,0.750634198954163,0.489915507071819,69.294916737273,3.24526517270712,1.23068551042256,4.3638882919623,3.52052599224482,2.35277479495777,1.96668804810311,1.3159863695746,1.76586378809884,1.03312773824191,1.90526010708664,0.635039432015103,0.320982479435386,18.3544247586487,NaN,33.4129586468985,0.35929382446935,1.01744586352291,4.0730550197938,2.32617038690371,2.37332936180014,19.2484796871012,0.363152882465045,0.688287288806233,2.32133078213597,0.614440215983895,0.547303930003903,1.389453272966,16.04231993065,1.18757976120529,2.32484309647619,2.53791346243476,0.469536078070038,2.38272891558443,0.916794112206777,1.84801762256257,2.71572776498497,0.759644006524857,12.8725455383383,0.86350439056339,0.363860308861429,0.627218924204436,0.266806190391127,2.59554502455043,0.731206128371319,1.89680695771207,10531.1219259542,0.273188097763633,0.911394996209876,1.01919067628384,55.1615653447378,2.63864925501603,0.659125475400408,0.107538772744384,1.76034905450963,0.487881849389127,0.24721828470426,0.492891953732634,2.02522074205614,NaN,NaN,0.161229832569638,0.765586303035478,4.32600038409852,4.85090578094055,1.64392937729416
FRS2i,1.42165841110447,1.1610125768106,2.96185262830736,1.06267715963043,1.12198882281246,1.38538392449359,1.11103511747942,1.02274827856376,1.18776944668379,1.04428770696285,1.08645554463762,1.27408364885087,1.20485371556954,1.06030697084511,1.35148168071316,1.16632823692292,1.06195549281085,1.05086921921671,1.14676563492402,1.06280263873405,0.92701620295863,1.56543957800166,1.79722480764638,1.01323667519106,1.04994041689983,1.06086244609742,1.04633897594649,0.815124723831702,1.48607354193949,2.16590657372527,1.02215096257644,1.01272876400767,1.57566484060198,1.45952494221753,1.07162975270192,1.19199486703812,3.80696308860535,1.01824530257083,1.33260054572333,0.847891307588443,1.19052347864289,1.02344281728497,1.16875471521905,1.42624360275437,1.18987296757911,1.31282176936435,3.53657251459423,1.25836945940231,1.20129733766299,1.23432759919745,1.09086261053903,1.3155390556646,1.18843398569152,1.75166021817035,1.2311421142054,1.73196790419547,1.96031403641391,1.18772658789061,1.14798683488407,1.03942897202099,1.41614133580753,0.936885483721611,1.04743818662222,1.43253560794839,0.791769059263227,1.13464004527584,1.21725858494195,0.994815627241371,0.806228764999702,1.04871928711251,1.28516921371585,1.3595976093166,1.97588601382461,1.74947463935107,1.09078206423913,0.707098128959744,1.49005392394174,1.07618341213125,1.11414384273647,17.4141424805964,1.25296780453656,1.19059395923003,1.74895165450025,1.28088418303992,1.00104067040453,1.33734080361415,0.85521136326004,1.08886908582896,0.686828192014394,1.37787829459143,1.15155527035708,1.31326720111892,1.18125379723001,1.34373494359983,1.24825117553764,1.26809626548137,2.23359261856721,2.31548015735545,1.24189483567443,1.07783601995204,1.05455694061197,1.56667912786682,2.65864067994513,2.78024840203366,1.09204762173697,1.37360131784935,1.31908652440414,1.09993998603958,1.41709689429057,2.19242245662524,1.28651462863921,0.955242958935471,0.977015804182685,4.06134466039977,1.98244304455976,3.36171903814152,0.958285333902618,7.24707641175837,2.72103832754923,4.70889389975544,1.04229030682512,1.7002974639048,1.09991046752339,1.54336805732607,1.2218827199627,2.74284257113935,2.18533971013164,2.54585158682824,1.02348326996134,1.02256894846105,7.69317357083655,2.43254312163008,2.26107376794505,2.48512591291234,1.08098455771141,1.93916357195546,1.48305474056507,1.02544875265619,1.22652236459298,2.37894820739815,2.31525306030964,2.3645670839035,1.23245976835561,1.21982783361814,1.4007681391496,1.62667463155775,1.14121349898444,1.40997480343054,1.81012432295829,0.729455422361481
Rasi,8.99043121104908,3.25827055102793,0.755324082836375,22.5361819622358,2.74456784133967,23.8348293246585,4.02233569240702,17.128773763426,0.625924712074349,0.871646832892724,45.3557018855211,0.443313203675641,0.660977963522036,3.09383602146557,0.475533516780285,3.66117883468695,33.6490023563951,0.36260051202049,1.02737155641816,2.43441156756885,87.8654611829757,0.493976673306679,1.90679917079974,0.236522297800271,15.5947607649949,1.54261084871848,0.830341829248724,0.32240865599888,0.382442774274196,8.67328762923122,1.22587276024116,0.186825157079729,0.45918271382795,4.55124753432881,1.27214340100515,22.5780224938947,1.77431522999805,68.7920066390353,0.839044484697809,NaN,1.03045007241676,0.208220674477185,22.7469745272821,0.217369244497444,2.29471315604971,6.04115843480531,3.469565765319,0.342155889319013,1.640292865929,1.12788217046764,1.02834845287678,55.8029544337983,1.4239527476303,14.3685467824293,0.422678621140715,8.66156184986362,0.37026671231487,0.171274413610715,1.25756248762965,0.605753614652424,NaN,0.782524583810894,0.124878822340944,0.952842975017544,35.3355164844937,3.81385130437633,0.334449228776775,3.88384291106528,1.84853811491096,0.579146405458901,8.57154883775066,1.77639844504476,0.143888398714405,0.294094636093304,0.245584212462198,2.48029041744297,2.92452450509983,5.41669558927165,3.79433635027354,2.32770218700102,2.27050307277107,13.8926970882253,0.758920669450123,0.500784131716316,67.6476257832554,3.36148301092449,1.46380341066841,4.45585023030276,3.65399276604753,2.35180334524276,1.99942819059019,1.31802690023707,1.72418485829414,1.03391340105169,2.16355121096149,0.644615670416737,0.322930565782912,18.4054478836999,NaN,33.7335214590054,0.361553580753844,2.15265850300143,4.07323630166813,2.32623807996925,2.37303922701647,19.2605699280376,0.376590809796898,0.70734507229856,2.32036101517494,0.511838829943881,0.553305218363477,1.77220439301793,15.9721766887406,2.69501455351071,2.32350774011408,2.5463542511424,0.519366062020068,2.36865293854131,0.949564493201559,1.88303360657775,2.71609466982014,0.767074466560783,17.6990867200221,0.87217277416924,0.371941498642298,0.635026542825927,0.268441674857164,2.59636565732892,0.747040777212727,1.89672888317004,46073106334.1919,0.272650882057189,0.996664643975956,1.01933516250047,55.8894673428403,2.6346022178687,0.665696977619505,0.107530657645675,3.46764111089065,0.447225551472274,0.247683153882671,0.49328680022916,2.16092279112222,NaN,NaN,0.16327497039587,0.834315970101599,5.30742309986209,4.85527788667318,1.70858868667472
Grb2i,3.82225891051218,1.55214920884661,1.36945061498112,2.49098284394968,2.2747714492806,3.06737726941837,1.76768245329456,1.49109271595362,1.18985363487966,2.27463960378955,1.64359065190198,3.0489350491959,3.64506280524348,1.5275751142529,1.29868876310207,1.56480946088388,2.51380188309388,2.78863290667459,3.55556846879356,2.87606341491474,2.23486009058808,1.63292458512939,1.68425824885545,1.40822985698849,1.60067664680554,1.85839677177428,2.19830832658629,0.844862904597912,1.23265274785421,1.09204557592403,2.98025020352325,1.78148524979343,2.94700604461197,2.74229089356371,1.22981653415525,1.72381445432335,1.74770814304415,2.20784570909984,1.46045417052443,1.60509108629939,1.78206135579809,1.13764365900972,1.57541290965962,1.60077501429745,1.15438143554143,1.29387619306615,3.51177147982435,1.4324634753141,0.997431225732768,1.11851951252552,1.19452960320157,0.767450335811533,1.35075885154417,1.51393419157435,1.45374817541393,1.48933872808357,1.87531735666349,1.98180809893817,1.2438346340459,2.24599842424882,1.23082125720405,2.44030361684567,1.56802593053611,1.59918738181188,0.697381003479506,2.24675108685109,1.39346447592764,3.19063599239185,0.735148346524335,2.13378104530208,1.17954454945296,1.73192334502457,2.09480182393705,1.65760242278804,10.6617830527749,0.900859316505137,1.56215379570638,1.53403229042684,2.15331789051788,5.4019736464483,2.15598075347025,1.92267946618179,1.43960486193027,1.26459457072636,1.91067400891226,1.33669384176128,3.18284316229132,2.18738459102913,0.80191999781873,1.63566063951792,1.70047948235513,1.11346542790232,1.26056851275172,1.18281486778677,2.06380901454264,1.26620143736687,1.57805603139951,2.43506946674824,2.29508394664597,1.05098807531523,1.11497898352531,2.04093222153887,2.46727562380826,2.82256286740086,2.27730750441382,1.61062210287399,2.13307602959031,2.32559223196193,1.90296862405571,1.99042579741617,1.26894228269603,1.23134441738423,1.8301484065629,2.02255124363995,1.69730617171709,2.63059883987013,2.04193826132215,2.88310920529541,2.61533992303039,2.33198600836447,2.01393372834732,1.49721045243943,1.56320354377666,1.43557223909497,2.0705757086891,2.02886448669174,1.51103796185515,2.29517099905636,2.83055900196368,1.61718790710103,1.13965528954371,1.71046321327306,1.42774618303848,2.4230867197856,1.32234955362642,1.49048404230587,1.22581157030448,1.68214865788485,0.825210414000455,2.05533399298983,1.84364481564114,2.23840527404035,2.13347689887347,1.20913720749614,1.16140850287907,2.00122527033944,1.00126443404631,1.32133000957781,1.84037802880255,1.2467545460535
